player_name,player_id,pos_id,position,pos,occurences,main
Hernán Galindez,146801,11,Keeper,GK,26,True
Sebastian Meza,1209083,11,Keeper,GK,4,True
Fernando Tobio,115671,33,Center Back,CB,27,True
Guillermo Burdisso,166510,34,Center Back,CB,6,True
Juan Komar,529624,32,Right Back,RB,2,False
Juan Komar,529624,33,Center Back,CB,13,True
Guillermo Benitez,571609,38,Left Back,LB,18,True
Guillermo Benitez,571609,71,Right Midfielder,RM,1,False
Lucas Carrizo,846916,36,Center Back,CB,34,True
Lucas Carrizo,846916,38,Left Back,LB,1,False
Lucas Carrizo,846916,66,Defensive Midfielder,DM,1,False
Lucas Carrizo,846916,76,Central Midfielder,CM,3,False
Fabio Pereyra,889736,34,Center Back,CB,25,True
Fabio Pereyra,889736,38,Left Back,LB,1,False
Hernan De La Fuente,900404,32,Right Back,RB,19,True
Cesar Ibanez,1092826,38,Left Back,LB,23,True
Cesar Ibanez,1092826,79,Left Midfielder,LM,1,False
Lucas Souto,1216361,32,Right Back,RB,28,True
Rodrigo Echeverria,517555,36,Center Back,CB,1,False
Rodrigo Echeverria,517555,64,Defensive Midfielder,DM,20,True
Rodrigo Echeverria,517555,72,Right Midfielder,RM,1,False
Rodrigo Echeverria,517555,73,Central Midfielder,CM,20,False
Rodrigo Echeverria,517555,83,Right Winger,RW,1,False
Rodrigo Echeverria,517555,84,Attacking Midfielder,AM,3,False
Federico Fattori,616508,65,Defensive Midfielder,DM,4,False
Federico Fattori,616508,73,Central Midfielder,CM,8,True
Hector Fertoli,725782,63,Defensive Midfielder,DM,1,False
Hector Fertoli,725782,72,Right Midfielder,RM,3,False
Hector Fertoli,725782,77,Central Midfielder,CM,4,False
Hector Fertoli,725782,78,Left Midfielder,LM,9,False
Hector Fertoli,725782,85,Attacking Midfielder,AM,10,True
Hector Fertoli,725782,87,Left Winger,LW,6,False
Hector Fertoli,725782,106,Striker,ST,1,False
Pablo Siles,921866,73,Central Midfielder,CM,13,True
Matias Gomez,933706,72,Right Midfielder,RM,1,True
Williams Alarcon,941949,64,Defensive Midfielder,DM,11,False
Williams Alarcon,941949,73,Central Midfielder,CM,17,True
Williams Alarcon,941949,83,Right Winger,RW,2,False
Williams Alarcon,941949,85,Attacking Midfielder,AM,4,False
Alan Sonora,1074074,64,Defensive Midfielder,DM,2,False
Alan Sonora,1074074,72,Right Midfielder,RM,7,True
Alan Sonora,1074074,77,Central Midfielder,CM,1,False
Alan Sonora,1074074,78,Left Midfielder,LM,1,False
Alan Sonora,1074074,84,Attacking Midfielder,AM,2,False
Alejo Toledo,1272906,64,Defensive Midfielder,DM,9,True
Alejo Toledo,1272906,73,Central Midfielder,CM,6,False
Alejo Toledo,1272906,83,Right Winger,RW,1,False
Franco Watson,1383667,72,Right Midfielder,RM,1,False
Franco Watson,1383667,78,Left Midfielder,LM,1,False
Franco Watson,1383667,85,Attacking Midfielder,AM,1,True
Franco Watson,1383667,87,Left Winger,LW,1,False
Franco Alfonso,1408581,67,Defensive Midfielder,DM,1,False
Franco Alfonso,1408581,72,Right Midfielder,RM,4,True
Franco Alfonso,1408581,73,Central Midfielder,CM,1,False
Franco Alfonso,1408581,78,Left Midfielder,LM,2,False
Leandro Garate,507948,103,Right Winger,RW,1,False
Leandro Garate,507948,105,Striker,ST,14,True
Ramon Abila,589900,104,Striker,ST,15,True
Eric Ramirez,624411,83,Right Winger,RW,3,False
Eric Ramirez,624411,85,Attacking Midfielder,AM,5,False
Eric Ramirez,624411,87,Left Winger,LW,1,False
Eric Ramirez,624411,104,Striker,ST,12,True
Walter Mazzanti,812450,78,Left Midfielder,LM,2,False
Walter Mazzanti,812450,82,Right Winger,RW,22,True
Walter Mazzanti,812450,87,Left Winger,LW,1,False
Walter Mazzanti,812450,104,Striker,ST,12,False
Marcelo Perez,1042570,72,Right Midfielder,RM,1,False
Marcelo Perez,1042570,104,Striker,ST,5,True
Rodrigo Cabral,1095186,58,Left Wing-Back,LWB,1,False
Rodrigo Cabral,1095186,87,Left Winger,LW,15,True
Francisco Ramirez,1130230,72,Right Midfielder,RM,1,False
Francisco Ramirez,1130230,83,Right Winger,RW,2,False
Francisco Ramirez,1130230,104,Striker,ST,10,True
Dante Campisi,561036,11,Keeper,GK,14,True
Thiago Cardozo,643566,11,Keeper,GK,13,True
Miguel Angel Torren,113622,25,Center Back,CB,22,True
Claudio Corvalan,209518,27,Center Back,CB,34,True
Claudio Corvalan,209518,38,Left Back,LB,1,False
Bruno Pitton,673769,59,Left Wing-Back,LWB,21,True
Franco Pardo,845263,33,Center Back,CB,24,True
Franco Pardo,845263,74,Central Midfielder,CM,1,False
Francisco Gerometta,1128483,51,Right Wing-Back,RWB,1,True
Nicolas Paz,1342537,23,Center Back,CB,32,True
Juan Pablo Luduena,1388618,36,Center Back,CB,1,True
Lautaro Vargas,1520065,51,Right Wing-Back,RWB,8,True
Valentin Fascendini,1606009,37,Center Back,CB,1,True
Mauro Pitton,647245,51,Right Wing-Back,RWB,1,False
Mauro Pitton,647245,59,Left Wing-Back,LWB,1,False
Mauro Pitton,647245,64,Defensive Midfielder,DM,2,False
Mauro Pitton,647245,73,Central Midfielder,CM,35,True
Tiago Banega,1128964,51,Right Wing-Back,RWB,1,False
Tiago Banega,1128964,73,Central Midfielder,CM,4,True
Enzo Roldan,1186694,73,Central Midfielder,CM,8,True
Patricio Tanda,1208443,73,Central Midfielder,CM,2,True
Simon Rivero,1280335,73,Central Midfielder,CM,8,True
Mateo Del Blanco,1336846,59,Left Wing-Back,LWB,3,False
Mateo Del Blanco,1336846,73,Central Midfielder,CM,5,True
Joaquin Mosqueira,1451319,73,Central Midfielder,CM,33,True
Nicolas Orsini,485378,104,Striker,ST,16,True
Adrian Balboa,514296,103,Right Winger,RW,1,False
Adrian Balboa,514296,104,Striker,ST,25,True
Lucas Emanuel Gamba,617244,78,Left Midfielder,LM,3,False
Lucas Emanuel Gamba,617244,85,Attacking Midfielder,AM,1,False
Lucas Emanuel Gamba,617244,102,Right Winger,RW,1,False
Lucas Emanuel Gamba,617244,104,Striker,ST,15,True
Lucas Emanuel Gamba,617244,107,Left Winger,LW,2,False
Javier Morales,1408244,104,Striker,ST,19,True
Jeronimo Domina,1436222,72,Right Midfielder,RM,1,False
Jeronimo Domina,1436222,104,Striker,ST,10,True
Tomas Durso,874631,11,Keeper,GK,25,True
Juan Gonzalez,1313882,11,Keeper,GK,10,True
Gino Peruzzi,230476,32,Right Back,RB,8,True
Gino Peruzzi,230476,71,Right Midfielder,RM,1,False
Nestor Breitenbruch,561038,32,Right Back,RB,3,False
Nestor Breitenbruch,561038,33,Center Back,CB,13,True
Nestor Breitenbruch,561038,51,Right Wing-Back,RWB,1,False
Matias Orihuela,577674,38,Left Back,LB,19,True
Matias Orihuela,577674,59,Left Wing-Back,LWB,2,False
Matias Orihuela,577674,78,Left Midfielder,LM,4,False
Matias de los Santos,582008,33,Center Back,CB,20,True
Juan Infante,941538,38,Left Back,LB,26,True
Gianluca Ferrari,955274,36,Center Back,CB,3,True
Gonzalo Paz,1090320,36,Center Back,CB,4,True
Francisco Flores,1109036,32,Right Back,RB,3,False
Francisco Flores,1109036,33,Center Back,CB,17,True
Nicolas Romero,1230353,34,Center Back,CB,35,True
Moises Brandan,1315385,32,Right Back,RB,6,True
Nicolas Castro,620528,64,Defensive Midfielder,DM,1,False
Nicolas Castro,620528,73,Central Midfielder,CM,19,True
Nicolas Castro,620528,78,Left Midfielder,LM,2,False
Nicolas Castro,620528,83,Right Winger,RW,1,False
Nicolas Castro,620528,84,Attacking Midfielder,AM,1,False
Guillermo Acosta,620541,65,Defensive Midfielder,DM,3,False
Guillermo Acosta,620541,73,Central Midfielder,CM,29,True
Renzo Tesuri,793800,32,Right Back,RB,1,False
Renzo Tesuri,793800,51,Right Wing-Back,RWB,2,False
Renzo Tesuri,793800,63,Defensive Midfielder,DM,1,False
Renzo Tesuri,793800,71,Right Midfielder,RM,27,True
Justo Giani,1003370,72,Right Midfielder,RM,1,False
Justo Giani,1003370,78,Left Midfielder,LM,7,True
Justo Giani,1003370,83,Right Winger,RW,1,False
Justo Giani,1003370,85,Attacking Midfielder,AM,3,False
Justo Giani,1003370,104,Striker,ST,4,False
Lucas Ambrogio,1075409,72,Right Midfielder,RM,1,True
Rodrigo Melo,1085976,66,Defensive Midfielder,DM,1,True
Adrian Sanchez,1118246,64,Defensive Midfielder,DM,2,False
Adrian Sanchez,1118246,72,Right Midfielder,RM,2,False
Adrian Sanchez,1118246,73,Central Midfielder,CM,27,True
Adrian Sanchez,1118246,78,Left Midfielder,LM,1,False
Camilo Albornoz,1128966,73,Central Midfielder,CM,1,True
Tomas Castro,1206665,72,Right Midfielder,RM,2,True
Sergio Ortiz,1385885,65,Defensive Midfielder,DM,1,False
Sergio Ortiz,1385885,73,Central Midfielder,CM,2,True
Luis Miguel Rodriguez,182301,85,Attacking Midfielder,AM,9,False
Luis Miguel Rodriguez,182301,103,Right Winger,RW,1,False
Luis Miguel Rodriguez,182301,104,Striker,ST,13,True
Luis Miguel Rodriguez,182301,107,Left Winger,LW,3,False
Marcelo Estigarribia,809766,104,Striker,ST,24,True
Mateo Agustin Coronel,884282,78,Left Midfielder,LM,1,False
Mateo Agustin Coronel,884282,104,Striker,ST,21,True
Mateo Bajamich,1085213,77,Central Midfielder,CM,6,False
Mateo Bajamich,1085213,85,Attacking Midfielder,AM,2,False
Mateo Bajamich,1085213,104,Striker,ST,16,True
Mateo Bajamich,1085213,107,Left Winger,LW,2,False
Tomas Marchiori,886331,11,Keeper,GK,43,True
Randall Rodriguez,1248710,11,Keeper,GK,2,True
Lautaro Garzon,1529277,11,Keeper,GK,4,True
Leonardo Jara,175357,32,Right Back,RB,9,True
Leonardo Jara,175357,33,Center Back,CB,3,False
Leonardo Jara,175357,51,Right Wing-Back,RWB,2,False
Elias Gomez,509189,32,Right Back,RB,1,False
Elias Gomez,509189,36,Center Back,CB,2,False
Elias Gomez,509189,38,Left Back,LB,35,True
Elias Gomez,509189,59,Left Wing-Back,LWB,3,False
Emanuel Mammana,523417,34,Center Back,CB,21,True
Tomás Ezequiel Guidara,845260,32,Right Back,RB,7,True
Tomás Ezequiel Guidara,845260,38,Left Back,LB,1,False
Augustin Lagos,1083898,32,Right Back,RB,13,True
Augustin Lagos,1083898,34,Center Back,CB,1,False
Augustin Lagos,1083898,71,Right Midfielder,RM,2,False
Damian Fernandez,1087551,34,Center Back,CB,14,True
Roberto Garcia,1200718,32,Right Back,RB,24,True
Roberto Garcia,1200718,33,Center Back,CB,1,False
Roberto Garcia,1200718,38,Left Back,LB,1,False
Roberto Garcia,1200718,51,Right Wing-Back,RWB,2,False
Roberto Garcia,1200718,59,Left Wing-Back,LWB,1,False
Tomas Cavanagh,1202675,38,Left Back,LB,2,True
Patricio Pernicone,1221406,36,Center Back,CB,4,True
Aaron Quiroz,1244341,36,Center Back,CB,30,True
Valentin Gomez,1338016,34,Center Back,CB,36,True
Yeison Gordillo,206973,66,Defensive Midfielder,DM,1,False
Yeison Gordillo,206973,74,Central Midfielder,CM,4,True
Claudio Aquino,492796,73,Central Midfielder,CM,7,False
Claudio Aquino,492796,78,Left Midfielder,LM,4,False
Claudio Aquino,492796,84,Attacking Midfielder,AM,26,True
Claudio Aquino,492796,88,Left Winger,LW,3,False
Claudio Aquino,492796,104,Striker,ST,2,False
Jalil Elias,647992,64,Defensive Midfielder,DM,1,False
Jalil Elias,647992,72,Right Midfielder,RM,1,False
Jalil Elias,647992,74,Central Midfielder,CM,21,True
Agustin Bouzat,723682,64,Defensive Midfielder,DM,21,True
Agustin Bouzat,723682,73,Central Midfielder,CM,2,False
Agustin Bouzat,723682,88,Left Winger,LW,1,False
Santiago Cáseres,797927,64,Defensive Midfielder,DM,2,False
Santiago Cáseres,797927,74,Central Midfielder,CM,7,True
Jose Florentin,1129078,66,Defensive Midfielder,DM,2,False
Jose Florentin,1129078,72,Right Midfielder,RM,1,False
Jose Florentin,1129078,73,Central Midfielder,CM,7,True
Jose Florentin,1129078,84,Attacking Midfielder,AM,1,False
Christian Ordonez,1393542,64,Defensive Midfielder,DM,22,True
Christian Ordonez,1393542,72,Right Midfielder,RM,1,False
Christian Ordonez,1393542,73,Central Midfielder,CM,3,False
Leonel Roldan,1662971,64,Defensive Midfielder,DM,1,True
Francisco Pizzini,288759,72,Right Midfielder,RM,3,False
Francisco Pizzini,288759,76,Central Midfielder,CM,2,False
Francisco Pizzini,288759,82,Right Winger,RW,28,True
Francisco Pizzini,288759,86,Attacking Midfielder,AM,1,False
Francisco Pizzini,288759,87,Left Winger,LW,1,False
Francisco Pizzini,288759,104,Striker,ST,2,False
Ricardo Centurion,323385,106,Striker,ST,1,True
Braian Romero,615987,104,Striker,ST,35,True
Braian Romero,615987,107,Left Winger,LW,1,False
Michael Santos,675102,85,Attacking Midfielder,AM,1,False
Michael Santos,675102,104,Striker,ST,13,True
Rodrigo Pineiro,935962,77,Central Midfielder,CM,1,False
Rodrigo Pineiro,935962,83,Right Winger,RW,4,False
Rodrigo Pineiro,935962,86,Attacking Midfielder,AM,1,False
Rodrigo Pineiro,935962,87,Left Winger,LW,9,True
Rodrigo Pineiro,935962,104,Striker,ST,2,False
Matias Pellegrini,954660,83,Right Winger,RW,3,True
Alejo Sarco,1617224,105,Striker,ST,1,True
Gabriel Arias,210706,11,Keeper,GK,47,True
Facundo Cambeses,723492,11,Keeper,GK,18,True
Leonardo German Sigali,113611,34,Center Back,CB,18,True
German Conti,438183,33,Center Back,CB,9,True
Agustin Basso,447095,36,Center Back,CB,23,True
Gabriel Rojas,805540,38,Left Back,LB,20,True
Gabriel Rojas,805540,58,Left Wing-Back,LWB,15,False
Gabriel Rojas,805540,72,Right Midfielder,RM,1,False
Gabriel Rojas,805540,74,Central Midfielder,CM,1,False
Gabriel Rojas,805540,78,Left Midfielder,LM,6,False
Santiago Sosa,958860,34,Center Back,CB,22,True
Santiago Sosa,958860,64,Defensive Midfielder,DM,4,False
Santiago Sosa,958860,73,Central Midfielder,CM,7,False
Juan Elordi,978210,38,Left Back,LB,15,True
Juan Elordi,978210,78,Left Midfielder,LM,1,False
Facundo Mura,1029392,32,Right Back,RB,9,True
Facundo Mura,1029392,38,Left Back,LB,1,False
Facundo Mura,1029392,52,Right Wing-Back,RWB,4,False
Facundo Mura,1029392,58,Left Wing-Back,LWB,2,False
Facundo Mura,1029392,72,Right Midfielder,RM,2,False
Facundo Mura,1029392,78,Left Midfielder,LM,2,False
Nazareno Colombo,1074976,32,Right Back,RB,1,False
Nazareno Colombo,1074976,33,Center Back,CB,19,True
Gaston Martirena,1133119,32,Right Back,RB,9,True
Gaston Martirena,1133119,33,Center Back,CB,1,False
Gaston Martirena,1133119,51,Right Wing-Back,RWB,7,False
Gaston Martirena,1133119,72,Right Midfielder,RM,7,False
Gaston Martirena,1133119,103,Right Winger,RW,1,False
Marco Di Cesare,1209398,33,Center Back,CB,30,True
Santiago Quiros,1433995,36,Center Back,CB,8,True
Tobias Rubio,1509081,32,Right Back,RB,3,False
Tobias Rubio,1509081,33,Center Back,CB,8,True
Bruno Zuculini,193937,65,Defensive Midfielder,DM,3,False
Bruno Zuculini,193937,74,Central Midfielder,CM,16,True
Juan Quintero,207617,78,Left Midfielder,LM,1,False
Juan Quintero,207617,83,Right Winger,RW,8,False
Juan Quintero,207617,85,Attacking Midfielder,AM,15,True
Juan Quintero,207617,104,Striker,ST,2,False
Agustin Almendra,935060,64,Defensive Midfielder,DM,2,False
Agustin Almendra,935060,73,Central Midfielder,CM,25,True
Agustin Almendra,935060,83,Right Winger,RW,2,False
Martin Barrios,940001,66,Defensive Midfielder,DM,8,False
Martin Barrios,940001,73,Central Midfielder,CM,20,True
Martin Barrios,940001,83,Right Winger,RW,1,False
Martin Barrios,940001,84,Attacking Midfielder,AM,1,False
Agustin Urzi,989371,72,Right Midfielder,RM,1,False
Agustin Urzi,989371,73,Central Midfielder,CM,1,False
Agustin Urzi,989371,95,Attacking Midfielder,AM,1,False
Agustin Urzi,989371,103,Right Winger,RW,2,True
Agustin Urzi,989371,115,Striker,ST,1,False
Juan Nardoni,1087773,52,Right Wing-Back,RWB,1,False
Juan Nardoni,1087773,58,Left Wing-Back,LWB,1,False
Juan Nardoni,1087773,64,Defensive Midfielder,DM,5,False
Juan Nardoni,1087773,73,Central Midfielder,CM,17,True
Baltasar Rodriguez,1362433,73,Central Midfielder,CM,12,True
Baltasar Rodriguez,1362433,83,Right Winger,RW,2,False
Baltasar Rodriguez,1362433,85,Attacking Midfielder,AM,2,False
Baltasar Rodriguez,1362433,87,Left Winger,LW,3,False
Roger Martinez,479026,105,Striker,ST,19,True
Roger Martinez,479026,107,Left Winger,LW,1,False
Maximiliano Salas,730647,78,Left Midfielder,LM,1,False
Maximiliano Salas,730647,87,Left Winger,LW,7,False
Maximiliano Salas,730647,94,Attacking Midfielder,AM,1,False
Maximiliano Salas,730647,103,Right Winger,RW,6,False
Maximiliano Salas,730647,104,Striker,ST,20,True
Nicolas Reniero,793872,105,Striker,ST,6,True
Nicolas Reniero,793872,107,Left Winger,LW,1,False
Adrian Martinez,882933,85,Attacking Midfielder,AM,1,False
Adrian Martinez,882933,104,Striker,ST,37,True
Adrian Martinez,882933,107,Left Winger,LW,4,False
Johan Carbonero,1053727,87,Left Winger,LW,7,True
Johan Carbonero,1053727,103,Right Winger,RW,2,False
Santiago Solari,1357993,52,Right Wing-Back,RWB,5,False
Santiago Solari,1357993,76,Central Midfielder,CM,1,False
Santiago Solari,1357993,82,Right Winger,RW,19,True
Santiago Solari,1357993,87,Left Winger,LW,3,False
Santiago Solari,1357993,96,Attacking Midfielder,AM,1,False
Santiago Solari,1357993,116,Striker,ST,1,False
Matias Bergara,1437152,72,Right Midfielder,RM,1,False
Matias Bergara,1437152,76,Central Midfielder,CM,1,False
Matias Bergara,1437152,83,Right Winger,RW,1,False
Matias Bergara,1437152,85,Attacking Midfielder,AM,1,False
Matias Bergara,1437152,106,Striker,ST,1,False
Matias Bergara,1437152,107,Left Winger,LW,2,True
Guido Herrera,322966,11,Keeper,GK,46,True
Joaquin Blázquez,1054156,11,Keeper,GK,1,True
Lautaro Morales,1074828,11,Keeper,GK,2,True
Matias Catalan,427912,32,Right Back,RB,2,False
Matias Catalan,427912,33,Center Back,CB,33,True
Lucas Suarez,528063,34,Center Back,CB,25,True
Lucas Suarez,528063,38,Left Back,LB,1,False
Blas Riveros,729090,38,Left Back,LB,12,True
Blas Riveros,729090,78,Left Midfielder,LM,1,False
Gaston Americo Benavidez,929338,32,Right Back,RB,41,True
Gaston Americo Benavidez,929338,36,Center Back,CB,1,False
Gaston Americo Benavidez,929338,72,Right Midfielder,RM,1,False
Juan Rodriguez,940819,34,Center Back,CB,18,True
Alex Vigo,1017707,32,Right Back,RB,5,True
Miguel Navarro,1048053,38,Left Back,LB,36,True
Miguel Navarro,1048053,78,Left Midfielder,LM,2,False
Juan Portillo,1201814,34,Center Back,CB,5,False
Juan Portillo,1201814,38,Left Back,LB,12,True
Juan Portillo,1201814,64,Defensive Midfielder,DM,6,False
Juan Portillo,1201814,73,Central Midfielder,CM,4,False
Kevin Mantilla,1357423,32,Right Back,RB,1,False
Kevin Mantilla,1357423,33,Center Back,CB,17,True
Ruben Botta,168390,72,Right Midfielder,RM,2,False
Ruben Botta,168390,73,Central Midfielder,CM,7,False
Ruben Botta,168390,83,Right Winger,RW,11,False
Ruben Botta,168390,84,Attacking Midfielder,AM,19,True
Franco Moyano,881159,64,Defensive Midfielder,DM,4,False
Franco Moyano,881159,74,Central Midfielder,CM,18,True
Franco Moyano,881159,79,Left Midfielder,LM,1,False
Diego Ortegoza,1086839,64,Defensive Midfielder,DM,15,True
Diego Ortegoza,1086839,73,Central Midfielder,CM,11,False
Matias Galarza,1241957,64,Defensive Midfielder,DM,3,False
Matias Galarza,1241957,72,Right Midfielder,RM,1,False
Matias Galarza,1241957,73,Central Midfielder,CM,5,True
Matias Galarza,1241957,83,Right Winger,RW,1,False
Matias Galarza,1241957,87,Left Winger,LW,2,False
Juan Camilo Portilla,1281230,34,Center Back,CB,1,False
Juan Camilo Portilla,1281230,64,Defensive Midfielder,DM,18,True
Juan Camilo Portilla,1281230,73,Central Midfielder,CM,16,False
Juan Camilo Portilla,1281230,78,Left Midfielder,LM,1,False
Juan Camilo Portilla,1281230,103,Right Winger,RW,1,False
Marcos Portillo,1321686,64,Defensive Midfielder,DM,7,False
Marcos Portillo,1321686,73,Central Midfielder,CM,15,True
Gustavo Bou,119010,85,Attacking Midfielder,AM,1,False
Gustavo Bou,119010,103,Right Winger,RW,1,False
Gustavo Bou,119010,105,Striker,ST,5,True
Gustavo Bou,119010,107,Left Winger,LW,1,False
Sebastian Palacios,432949,83,Right Winger,RW,28,True
Sebastian Palacios,432949,107,Left Winger,LW,2,False
Cristian Alberto Tarragona,723668,95,Attacking Midfielder,AM,1,False
Cristian Alberto Tarragona,723668,104,Striker,ST,25,True
Ramiro Ruiz,939335,83,Right Winger,RW,3,False
Ramiro Ruiz,939335,104,Striker,ST,2,False
Ramiro Ruiz,939335,107,Left Winger,LW,5,True
Federico Girotti,994916,94,Attacking Midfielder,AM,1,False
Federico Girotti,994916,103,Right Winger,RW,5,False
Federico Girotti,994916,104,Striker,ST,29,True
Federico Girotti,994916,107,Left Winger,LW,2,False
Valentin Depietri,1088084,78,Left Midfielder,LM,1,False
Valentin Depietri,1088084,83,Right Winger,RW,3,False
Valentin Depietri,1088084,85,Attacking Midfielder,AM,6,True
Valentin Depietri,1088084,87,Left Winger,LW,4,False
Valentin Depietri,1088084,104,Striker,ST,4,False
Matias Esquivel,1117950,72,Right Midfielder,RM,2,False
Matias Esquivel,1117950,77,Central Midfielder,CM,1,False
Matias Esquivel,1117950,83,Right Winger,RW,7,True
Matias Esquivel,1117950,85,Attacking Midfielder,AM,1,False
Matias Esquivel,1117950,87,Left Winger,LW,3,False
Matias Esquivel,1117950,105,Striker,ST,2,False
Bruno Barticciotto,1128929,83,Right Winger,RW,1,False
Bruno Barticciotto,1128929,85,Attacking Midfielder,AM,3,False
Bruno Barticciotto,1128929,87,Left Winger,LW,4,True
Bruno Barticciotto,1128929,106,Striker,ST,4,False
Jose Romero,1233748,105,Striker,ST,1,True
Alejandro Martinez,1248060,72,Right Midfielder,RM,1,False
Alejandro Martinez,1248060,78,Left Midfielder,LM,4,False
Alejandro Martinez,1248060,83,Right Winger,RW,14,True
Alejandro Martinez,1248060,87,Left Winger,LW,5,False
Alejandro Martinez,1248060,96,Attacking Midfielder,AM,1,False
Diego Barrera,1435861,83,Right Winger,RW,1,True
Gustavo Albarracin,1635822,83,Right Winger,RW,1,True
Gustavo Albarracin,1635822,84,Attacking Midfielder,AM,1,False
Joaquin Papaleo,618661,11,Keeper,GK,4,True
Marcos Peano,787458,11,Keeper,GK,11,True
Manuel Roffo,847982,11,Keeper,GK,38,True
Lucas Rodriguez,209304,38,Left Back,LB,16,True
Lucas Rodriguez,209304,59,Left Wing-Back,LWB,1,False
Lucas Rodriguez,209304,78,Left Midfielder,LM,1,False
Juan Franco,416311,32,Right Back,RB,28,True
Juan Franco,416311,51,Right Wing-Back,RWB,1,False
Victor Cabrera,523418,33,Center Back,CB,9,True
Fernando Alarcon,647928,33,Center Back,CB,35,True
Jonathan Bay,760273,38,Left Back,LB,19,True
Jonathan Bay,760273,59,Left Wing-Back,LWB,1,False
Miguel Brizuela,1075045,35,Center Back,CB,12,True
Giuliano Cerato,1098253,32,Right Back,RB,7,True
Giuliano Cerato,1098253,51,Right Wing-Back,RWB,1,False
Giuliano Cerato,1098253,72,Right Midfielder,RM,1,False
Gonzalo Requena,1453094,34,Center Back,CB,11,True
Roberto Agustin Bochi,571621,64,Defensive Midfielder,DM,4,False
Roberto Agustin Bochi,571621,72,Right Midfielder,RM,1,False
Roberto Agustin Bochi,571621,74,Central Midfielder,CM,12,True
Matias Romero,660079,63,Defensive Midfielder,DM,2,False
Matias Romero,660079,72,Right Midfielder,RM,4,True
Matias Romero,660079,73,Central Midfielder,CM,1,False
Nicolas Barrientos,811111,78,Left Midfielder,LM,1,True
Jonas Acevedo,882460,67,Defensive Midfielder,DM,1,False
Jonas Acevedo,882460,72,Right Midfielder,RM,12,True
Jonas Acevedo,882460,76,Central Midfielder,CM,1,False
Jonas Acevedo,882460,78,Left Midfielder,LM,9,False
Jonas Acevedo,882460,87,Left Winger,LW,1,False
Jonas Acevedo,882460,104,Striker,ST,1,False
Brahian Cuello,889715,72,Right Midfielder,RM,1,False
Brahian Cuello,889715,78,Left Midfielder,LM,7,True
Brahian Cuello,889715,85,Attacking Midfielder,AM,3,False
Brahian Cuello,889715,87,Left Winger,LW,1,False
Brahian Cuello,889715,104,Striker,ST,1,False
Gaston Lodico,917619,66,Defensive Midfielder,DM,4,False
Gaston Lodico,917619,73,Central Midfielder,CM,32,True
Gaston Lodico,917619,85,Attacking Midfielder,AM,1,False
Gaston Lodico,917619,87,Left Winger,LW,1,False
Gaston Lodico,917619,104,Striker,ST,1,False
Stefano Moreyra,1201767,64,Defensive Midfielder,DM,4,False
Stefano Moreyra,1201767,74,Central Midfielder,CM,4,True
Franco Diaz,1265160,64,Defensive Midfielder,DM,9,False
Franco Diaz,1265160,73,Central Midfielder,CM,13,True
Franco Diaz,1265160,85,Attacking Midfielder,AM,3,False
Rodrigo Perez,1436129,38,Left Back,LB,1,False
Rodrigo Perez,1436129,72,Right Midfielder,RM,1,False
Rodrigo Perez,1436129,73,Central Midfielder,CM,6,True
Damian Puebla,1437366,72,Right Midfielder,RM,5,False
Damian Puebla,1437366,77,Central Midfielder,CM,1,False
Damian Puebla,1437366,78,Left Midfielder,LM,11,True
Damian Puebla,1437366,85,Attacking Midfielder,AM,3,False
Damian Puebla,1437366,87,Left Winger,LW,2,False
Damian Puebla,1437366,104,Striker,ST,3,False
Nicolas Dubersarsky,1585863,74,Central Midfielder,CM,9,True
Silvio Romero,213106,103,Right Winger,RW,1,False
Silvio Romero,213106,104,Striker,ST,4,True
Santiago Rodriguez,690398,104,Striker,ST,13,True
Facundo Suarez,971269,104,Striker,ST,17,True
Ignacio Russo,1200023,104,Striker,ST,20,True
Ignacio Russo,1200023,107,Left Winger,LW,1,False
Gregorio Rodriguez,1366607,84,Attacking Midfielder,AM,1,False
Gregorio Rodriguez,1366607,87,Left Winger,LW,1,False
Gregorio Rodriguez,1366607,104,Striker,ST,4,True
Sergio Romero,109060,11,Keeper,GK,49,True
Javier Garcia,150029,11,Keeper,GK,5,True
Leandro Brey,1353756,11,Keeper,GK,5,True
Gary Medel,49970,34,Center Back,CB,31,True
Gary Medel,49970,65,Defensive Midfielder,DM,2,False
Gary Medel,49970,73,Central Midfielder,CM,3,False
Marcos Rojo,161035,34,Center Back,CB,25,True
Luis Advincula,190522,32,Right Back,RB,31,True
Luis Advincula,190522,51,Right Wing-Back,RWB,2,False
Luis Advincula,190522,71,Right Midfielder,RM,5,False
Luis Advincula,190522,79,Left Midfielder,LM,1,False
Luis Advincula,190522,83,Right Winger,RW,2,False
Cristian Lema,209568,34,Center Back,CB,37,True
Frank Fabra,279016,38,Left Back,LB,10,True
Frank Fabra,279016,59,Left Wing-Back,LWB,1,False
Frank Fabra,279016,79,Left Midfielder,LM,1,False
Frank Fabra,279016,86,Attacking Midfielder,AM,1,False
Frank Fabra,279016,87,Left Winger,LW,1,False
Jorge Figal,561037,32,Right Back,RB,3,False
Jorge Figal,561037,33,Center Back,CB,27,True
Marcelo Saracchi,643577,32,Right Back,RB,3,False
Marcelo Saracchi,643577,38,Left Back,LB,17,True
Marcelo Saracchi,643577,79,Left Midfielder,LM,1,False
Lucas Blondel,823206,32,Right Back,RB,11,True
