player,País,Posc,Edad,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos,league,season,team,country
Agustín Sant'Anna,URU,DF,26.923287671232877,4,4,339.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,11.0,22.0,39.0,0.0,0.27,0.27,0.0,0.27,0.02,0.2,0.22,0.02,0.22,Partidos,Liga Profesional,2024,River Plate,Argentina
Matías Kranevitter,ARG,CC,31.273972602739725,7,4,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,3.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.07,Partidos,Liga Profesional,2024,River Plate,Argentina
Felipe Peña,ARG,CC,23.4,4,4,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Partidos,Liga Profesional,2024,River Plate,Argentina
Ignacio Fernández,ARG,CC,34.63013698630137,11,3,348.0,3.9,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,7.0,45.0,35.0,0.26,0.52,0.78,0.26,0.78,0.11,0.08,0.19,0.11,0.19,Partidos,Liga Profesional,2024,River Plate,Argentina
Manuel Lanzini,ARG,"CC,DL",31.536986301369865,7,3,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.7,15.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.26,0.21,0.47,0.26,0.47,Partidos,Liga Profesional,2024,River Plate,Argentina
Sebastián Boselli,URU,DF,20.736986301369864,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,River Plate,Argentina
Adam Bareiro,PAR,DL,28.09315068493151,4,2,222.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,1.0,1.0,20.0,0.0,0.41,0.41,0.0,0.41,0.16,0.18,0.34,0.16,0.34,Partidos,Liga Profesional,2024,River Plate,Argentina
Federico Gattoni,ARG,DF,25.534246575342465,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Partidos,Liga Profesional,2024,River Plate,Argentina
Jeremías Ledesma,ARG,PO,31.542465753424658,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,River Plate,Argentina
Germán Pezzella,ARG,DF,33.172602739726024,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Partidos,Liga Profesional,2024,River Plate,Argentina
Maximiliano Meza,ARG,CC,31.706849315068492,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,4.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.18,0.26,0.08,0.26,Partidos,Liga Profesional,2024,River Plate,Argentina
Rodrigo Villagra,ARG,CC,23.53972602739726,3,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Partidos,Liga Profesional,2024,River Plate,Argentina
Marcos Acuña,ARG,DF,32.83835616438356,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Partidos,Liga Profesional,2024,River Plate,Argentina
Fabricio Bustos,ARG,DF,28.336986301369862,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Partidos,Liga Profesional,2024,River Plate,Argentina
Ezequiel Centurión,ARG,PO,27.276712328767122,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,River Plate,Argentina
Ramiro Funes Mori,ARG,DF,33.484931506849314,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,River Plate,Argentina
Agustín Ruberto,ARG,"DL,CC",18.624657534246577,6,0,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Partidos,Liga Profesional,2024,River Plate,Argentina
Agustín Palavecino,ARG,CC,27.805479452054794,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Partidos,Liga Profesional,2024,River Plate,Argentina
Héctor David Martínez,PAR,DF,26.605479452054794,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,River Plate,Argentina
Ian Subiabre,ARG,CC,17.660273972602738,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,Partidos,Liga Profesional,2024,River Plate,Argentina
Santiago Lencina,ARG,DL,18.986301369863014,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,Partidos,Liga Profesional,2024,River Plate,Argentina
Daniel Zabala,ARG,DF,21.616438356164384,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,River Plate,Argentina
Santiago Beltrán,ARG,PO,19.904109589041095,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,River Plate,Argentina
Franco Carboni,ITA,CC,21.4027397260274,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,River Plate,Argentina
Marcelo Herrera,ARG,DF,25.82191780821918,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,River Plate,Argentina
Total del equipo,nan,,28.2,12,132,1080.0,12.0,15.0,8.0,23.0,13.0,2.0,2.0,29.0,0.0,17.7,16.1,12.3,28.5,220.0,726.0,721.0,1.25,0.67,1.92,1.08,1.75,1.47,1.03,2.5,1.35,2.37,,Liga Profesional,2024,River Plate,Argentina
Total del oponente,nan,,27.5,12,132,1080.0,12.0,10.0,8.0,18.0,8.0,2.0,2.0,29.0,1.0,10.6,9.0,7.9,16.9,119.0,281.0,279.0,0.83,0.67,1.5,0.67,1.33,0.89,0.66,1.54,0.75,1.41,,Liga Profesional,2024,River Plate,Argentina
Rodrigo Castillo,ARG,DL,25.506849315068493,12,12,1079.0,12.0,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,5.4,5.4,1.2,6.6,10.0,14.0,88.0,0.33,0.17,0.5,0.33,0.5,0.45,0.1,0.55,0.45,0.55,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Juan Pintado,URU,"DF,CC",30.087671232876712,12,12,1064.0,11.8,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.4,1.8,30.0,59.0,48.0,0.0,0.25,0.25,0.0,0.25,0.03,0.12,0.15,0.03,0.15,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Yonathan Cabral,ARG,DF,32.3041095890411,11,11,981.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6,0.6,0.0,0.6,9.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Benjamín Domínguez,ARG,DL,20.945205479452056,11,11,960.0,10.7,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,2.1,1.3,1.9,3.1,32.0,21.0,109.0,0.19,0.09,0.28,0.09,0.19,0.19,0.18,0.37,0.12,0.3,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Lucas Castro,ARG,CC,35.38904109589041,12,11,872.0,9.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.2,1.2,0.7,1.9,16.0,75.0,41.0,0.21,0.1,0.31,0.21,0.31,0.12,0.08,0.2,0.12,0.2,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Leonardo Morales,ARG,DF,33.38356164383562,10,10,884.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,0.2,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Nelson Insfrán,ARG,PO,29.265753424657536,8,8,719.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Pablo de Blasis,ARG,CC,36.56712328767123,8,8,704.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9,1.9,0.9,2.7,9.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,0.24,0.11,0.35,0.24,0.35,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Matías Abaldo,URU,DL,20.405479452054795,9,8,696.0,7.7,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,3.5,26.0,25.0,68.0,0.39,0.26,0.65,0.39,0.65,0.19,0.26,0.45,0.19,0.45,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Nicolás Colazo,ARG,"DF,CC",34.14246575342466,8,7,604.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9,1.1,7.0,44.0,11.0,0.15,0.15,0.3,0.15,0.3,0.03,0.13,0.16,0.03,0.16,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Nicolás Garayalde,ARG,CC,25.106849315068494,7,5,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,3.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Rodrigo Saravia,URU,CC,24.03287671232877,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
David Zalazar,ARG,"DL,CC",22.306849315068494,12,4,412.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,17.0,14.0,52.0,0.22,0.0,0.22,0.22,0.22,0.11,0.19,0.3,0.11,0.3,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Marcos Ignacio Ledesma,ARG,PO,27.956164383561642,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Juan Cortazzo,ARG,DF,18.865753424657534,4,4,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Gustavo Canto,ARG,DF,30.50958904109589,3,3,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Valentín Rodríguez,URU,"DF,CC",23.21095890410959,4,2,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Martín Fernández,URU,CC,23.30958904109589,3,2,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Rodrigo Gallo,ARG,"DF,CC",23.81917808219178,3,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Agustín Bolívar,ARG,CC,28.638356164383563,5,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Norberto Briasco,ARM,DL,28.4986301369863,1,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Felipe Sánchez,ARG,"DF,DL",20.394520547945206,4,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Eric Ramírez,ARG,"DL,DF",27.93972602739726,4,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16,0.25,0.42,0.16,0.42,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Yonatan Rodríguez,URU,"CC,DL",31.161643835616438,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Franco Troyansky,ARG,"DL,DF",27.482191780821918,3,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Matías Miranda,ARG,CC,24.317808219178083,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Juan Esquivel,ARG,DL,24.019178082191782,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.1,0.1,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.37,0.25,0.61,0.37,0.61,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Santino Primante,ARG,DL,19.693150684931506,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86,0.86,0.86,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Fabricio Corbalan,ARG,DF,20.91780821917808,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Guillermo Enrique,ARG,DF,24.512328767123286,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.43,0.0,2.43,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Cristian Colmán,PAR,"DL,DF",30.506849315068493,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Nicolás Sánchez,ARG,DL,20.10958904109589,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Lautaro Chávez,ARG,DL,23.616438356164384,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Matías Ramírez,ARG,DL,25.46027397260274,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,7.01,0.0,7.01,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Brian Blasi,ARG,DF,28.556164383561644,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Luciano Gómez,ARG,"DF,CC",28.438356164383563,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Julián Kadijevic,ARG,PO,20.589041095890412,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Leandro Mamut,ARG,CC,20.663013698630138,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Federico Milo,ARG,"DF,CC",32.635616438356166,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Valentin Peñalva,ARG,DL,21.235616438356164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Total del equipo,nan,,28.2,12,132,1080.0,12.0,13.0,10.0,23.0,12.0,1.0,1.0,30.0,3.0,14.6,13.8,10.8,24.6,188.0,522.0,519.0,1.08,0.83,1.92,1.0,1.83,1.22,0.9,2.12,1.15,2.05,,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Total del oponente,nan,,27.4,12,132,1080.0,12.0,13.0,9.0,22.0,12.0,1.0,2.0,21.0,2.0,13.7,12.1,9.0,21.1,163.0,449.0,444.0,1.08,0.75,1.83,1.0,1.75,1.14,0.75,1.89,1.01,1.76,,Liga Profesional,2024,Gimnasia y Esgrima LP,Argentina
Marcelino Moreno,ARG,"CC,DL",30.17808219178082,11,10,899.0,10.0,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,2.6,4.4,30.0,39.0,67.0,0.3,0.5,0.8,0.3,0.8,0.18,0.26,0.44,0.18,0.44,Partidos,Liga Profesional,2024,Lanus,Argentina
Nicolás Morgantini,ARG,DF,29.96712328767123,11,10,897.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.0,1.3,20.0,23.0,34.0,0.0,0.1,0.1,0.0,0.1,0.03,0.1,0.13,0.03,0.13,Partidos,Liga Profesional,2024,Lanus,Argentina
Brian Luciatti,ARG,DF,31.44931506849315,10,9,796.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.0,0.3,6.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Partidos,Liga Profesional,2024,Lanus,Argentina
Raúl Loaiza,COL,CC,30.224657534246575,9,9,678.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.4,5.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,Partidos,Liga Profesional,2024,Lanus,Argentina
Ezequiel Muñoz,ARG,DF,33.893150684931506,10,8,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Partidos,Liga Profesional,2024,Lanus,Argentina
Alan Aguerre,ARG,PO,34.016438356164386,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Lanus,Argentina
Walter Bou,ARG,DL,31.01095890410959,8,7,640.0,7.1,5.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,3.2,3.2,0.4,3.5,2.0,17.0,59.0,0.7,0.14,0.84,0.7,0.84,0.44,0.05,0.5,0.44,0.5,Partidos,Liga Profesional,2024,Lanus,Argentina
Braian Aguirre,ARG,DF,24.087671232876712,8,7,557.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,7.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Partidos,Liga Profesional,2024,Lanus,Argentina
Ramiro Carrera,ARG,"CC,DL",30.84931506849315,9,7,502.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.4,0.9,4.0,21.0,14.0,0.18,0.0,0.18,0.18,0.18,0.08,0.08,0.16,0.08,0.16,Partidos,Liga Profesional,2024,Lanus,Argentina
Nery Domínguez,ARG,"CC,DF",34.38904109589041,8,6,607.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,3.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Partidos,Liga Profesional,2024,Lanus,Argentina
Carlos Izquierdoz,ARG,DF,35.821917808219176,7,6,545.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Partidos,Liga Profesional,2024,Lanus,Argentina
Julio Soler,ARG,DF,19.534246575342465,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,9.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Partidos,Liga Profesional,2024,Lanus,Argentina
Eduardo Salvio,ARG,"DL,CC",34.12876712328767,6,5,386.0,4.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,1.7,11.0,18.0,24.0,0.47,0.0,0.47,0.47,0.47,0.38,0.01,0.39,0.38,0.39,Partidos,Liga Profesional,2024,Lanus,Argentina
Jonathan Torres,ARG,DL,27.66849315068493,8,4,423.0,4.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.1,1.1,0.6,1.8,1.0,9.0,9.0,0.64,0.21,0.85,0.64,0.85,0.24,0.13,0.38,0.24,0.38,Partidos,Liga Profesional,2024,Lanus,Argentina
Felipe Peña,ARG,CC,23.4,5,4,392.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.8,7.0,22.0,2.0,0.23,0.0,0.23,0.23,0.23,0.06,0.13,0.19,0.06,0.19,Partidos,Liga Profesional,2024,Lanus,Argentina
Nahuel Losada,ARG,PO,31.367123287671234,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Lanus,Argentina
Gonzalo Pérez,URU,"CC,DL",23.65205479452055,6,4,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Lanus,Argentina
